,frame,ficTracTReadMs,ficTracTWriteMs,dx,dy,dz
25725,12295.0,85293.0,85293.0,0.0034839631989598274,-0.007391053717583418,-0.0002136700932169333
25726,12295.0,85296.0,85296.0,0.009129966609179974,0.014105044305324554,0.0005597253912128508
25727,12295.0,85299.0,85299.0,0.008494685404002666,0.013055930845439434,0.0007569288136437535
25728,12296.0,85302.0,85302.0,-0.02730715461075306,-0.0024556517601013184,0.01480986550450325
25729,12296.0,85305.0,85305.0,-0.005162432789802551,0.012159786187112331,0.014098997227847576
25730,12297.0,85309.0,85309.0,-0.009739624336361885,0.011809561401605606,-0.004282457288354635
25731,12297.0,85311.0,85311.0,0.002673642709851265,0.014233982190489769,0.006784901488572359
25732,12299.0,85318.0,85318.0,0.008596681989729404,-0.0006386606255546212,-0.013642637990415096
25733,12299.0,85320.0,85320.0,-0.0030643977224826813,-0.008699879050254822,-0.02291228622198105
25734,12299.0,85324.0,85324.0,-0.020377619192004204,0.014278377406299114,0.010890846140682697
25735,12299.0,85327.0,85327.0,0.006786399520933628,0.006012192461639643,0.011576454155147076
25736,12300.0,85330.0,85330.0,-0.0019223628332838416,-0.0035281404852867126,-0.007538796402513981
25737,12300.0,85333.0,85333.0,0.00564141059294343,-0.0016383726615458727,-0.008942687883973122
25738,12301.0,85335.0,85335.0,0.006679658778011799,-0.004545064643025398,-0.003107167547568679
25739,12301.0,85338.0,85338.0,0.0033736908808350563,-0.002168620703741908,-0.0017123173456639051
25740,12301.0,85341.0,85341.0,-0.0009845662862062454,-0.008079534396529198,-0.0023885169066488743
25741,12302.0,85345.0,85345.0,0.004279869608581066,0.013325180858373642,0.007801739498972893
25742,12302.0,85348.0,85348.0,-0.010425958782434464,0.006477611605077982,0.002275287639349699
25743,12303.0,85351.0,85351.0,-0.009496647864580154,0.006245234049856663,0.0016280370764434338
25744,12303.0,85354.0,85354.0,-0.004071961157023907,-0.0019059277838096023,0.010917477309703827
25745,12304.0,85357.0,85357.0,-0.009035676717758179,0.011418123729526997,0.011376825161278248
25746,12304.0,85360.0,85360.0,0.0021989685483276844,0.005687016993761063,0.0028475397266447544
25747,12306.0,85366.0,85366.0,-0.002040680032223463,0.005436765495687723,0.011271566152572632
25748,12306.0,85369.0,85369.0,-0.0074884300120174885,-0.000749908504076302,0.00014562781143467873
25749,12306.0,85372.0,85372.0,-0.0013007459929212928,0.005195276811718941,0.010958905331790447
25750,12306.0,85376.0,85376.0,-0.005603396333754063,-0.004521065857261419,-0.009319037199020386
25751,12307.0,85378.0,85378.0,0.004920561332255602,-0.0012039338471367955,-0.0019446518272161484
25752,12307.0,85381.0,85381.0,-0.006728547625243664,0.0020664921030402184,0.005505365319550037
25753,12308.0,85384.0,85384.0,0.00847562588751316,0.0038374022115021944,0.0059667532332241535
25754,12308.0,85387.0,85387.0,0.019485557451844215,0.0020810342393815517,-0.012086167000234127
25755,12309.0,85391.0,85391.0,-0.014087448827922344,-0.008555958047509193,0.007841845043003559
25756,12309.0,85394.0,85394.0,-0.011427913792431355,0.0017256445717066526,-0.0023464763071388006
25757,12309.0,85397.0,85397.0,-0.001199285383336246,0.006325860042124987,0.00861566886305809
25758,12310.0,85399.0,85399.0,-0.0022164129186421633,0.005773813929408789,0.007603202480822802
25759,12310.0,85403.0,85403.0,0.011383386328816414,0.004582766909152269,0.0016366394702345133
25760,12311.0,85406.0,85406.0,0.013856032863259315,-0.0022621536627411842,0.002779741305857897
25761,12311.0,85408.0,85408.0,-0.0017234917031601071,-0.008348562754690647,-0.0019387457286939025
25762,12313.0,85414.0,85414.0,0.002678682329133153,0.0002301131607964635,0.002483236836269498
25763,12314.0,85421.0,85421.0,-0.00211381446570158,0.0029955825302749872,0.0015642476500943303
25764,12314.0,85424.0,85424.0,0.01149147842079401,0.00635314779356122,0.0007384646451100707
25765,12314.0,85427.0,85427.0,-0.014902343973517418,-0.0027244596276432276,0.00019229980534873903
25766,12315.0,85432.0,85432.0,-0.003785346867516637,-0.001139368861913681,0.002587582916021347
25767,12315.0,85435.0,85435.0,0.006085682660341263,0.005060242023319006,-0.011639484204351902
25768,12316.0,85439.0,85439.0,-0.0016043310752138495,-0.005983222275972366,0.0004101990780327469
25769,12316.0,85442.0,85442.0,-0.000931466172914952,-0.004939897917211056,-0.0006536307046189904
25770,12316.0,85445.0,85445.0,0.012676653452217579,0.012615491636097431,0.0003559673496056348
25771,12317.0,85449.0,85449.0,0.00887358095496893,0.029122019186615944,0.04415521025657654
25772,12317.0,85452.0,85452.0,-0.03766494244337082,0.02244533970952034,0.015016347169876099
25773,12318.0,85454.0,85454.0,0.004538224544376135,0.0007319217547774315,0.0013315500691533089
25774,12318.0,85457.0,85457.0,0.0074896556325256824,0.003741978667676449,-0.006696879863739014
25775,12319.0,85460.0,85460.0,0.006819263566285372,0.003662957577034831,-0.005732439924031496
25776,12319.0,85463.0,85463.0,-0.011025048792362213,-0.0012099393643438816,-0.006208384409546852
25777,12319.0,85466.0,85466.0,0.029300162568688393,0.02141132578253746,0.011309509165585041
25778,12320.0,85470.0,85470.0,-0.019546521827578545,0.03521404787898064,0.005602140445262194
25779,12320.0,85473.0,85473.0,-0.011181908659636974,0.01928921602666378,0.030038218945264816
25780,12321.0,85476.0,85476.0,0.006040212232619524,0.018389951437711716,-0.004930513445287943
25781,12321.0,85478.0,85478.0,0.007891467772424221,0.0025462438352406025,0.004219765309244394
25782,12322.0,85481.0,85481.0,-0.004096574615687132,0.006909741088747978,-0.02594737708568573
25783,12322.0,85485.0,85485.0,0.0200455654412508,-0.009678872302174568,-0.00440934719517827
25784,12323.0,85488.0,85488.0,0.011073526926338673,0.008734834380447865,0.0046931421384215355
25785,12323.0,85491.0,85491.0,0.00429703202098608,0.011071451008319855,0.004496391862630844
25786,12323.0,85494.0,85494.0,-0.002141202101483941,0.011075650341808796,0.007794704753905535
25787,12324.0,85497.0,85497.0,-0.01888407953083515,0.008088535629212856,0.013531697914004326
25788,12324.0,85500.0,85500.0,-0.00845507811754942,0.013944629579782486,0.019169921055436134
25789,12325.0,85503.0,85503.0,-0.00916144996881485,0.007328092120587826,0.01590045727789402
25790,12325.0,85506.0,85506.0,-0.0015611484413966537,-0.009234818629920483,0.018840337172150612
25791,12326.0,85510.0,85510.0,-0.0038011486176401377,0.0031354555394500494,0.003640648676082492
25792,12326.0,85513.0,85513.0,-0.0027013663202524185,-0.0007031222339719534,0.0019502586219459772
25793,12326.0,85515.0,85515.0,-0.0027965609915554523,-0.0004257982363924384,0.0022686191368848085
25794,12327.0,85518.0,85518.0,0.031068207696080208,-0.001659196917898953,-0.001402412774041295
25795,12328.0,85523.0,85523.0,0.004913014825433493,-0.018206235021352768,-0.0039783138781785965
25796,12328.0,85525.0,85525.0,0.01502461452037096,-0.005649645812809467,-0.008155918680131435
25797,12328.0,85528.0,85528.0,0.014241142198443413,-0.006738600786775351,-0.007708727847784758
25798,12329.0,85530.0,85530.0,0.00350893079303205,-0.00031949521508067846,-0.0011487953597679734
25799,12329.0,85533.0,85533.0,-0.017691198736429214,0.001955214887857437,-0.006212396547198296
25800,12330.0,85536.0,85536.0,0.010043511167168617,0.007990019395947456,0.007958278991281986
25801,12330.0,85540.0,85540.0,-0.01426819059997797,0.015192493796348572,0.002189174061641097
25802,12331.0,85543.0,85543.0,-0.005873902700841427,-0.00425844918936491,0.015361053869128227
25803,12331.0,85546.0,85546.0,-0.0067925467155873775,0.003293265588581562,0.028113478794693947
25804,12331.0,85549.0,85549.0,-0.015927406027913094,0.01008102297782898,0.006870258133858442
25805,12332.0,85552.0,85552.0,0.004827630706131458,0.00635811872780323,-0.0014283967902883887
25806,12332.0,85554.0,85554.0,0.004853485152125359,-0.0015075644478201866,0.0015791603364050388
25807,12333.0,85558.0,85558.0,0.01105622760951519,-0.0012074883561581373,0.012676303274929523
25808,12333.0,85562.0,85562.0,-0.013127143494784832,-0.00026673541287891567,-0.012756280601024628
25809,12334.0,85564.0,85564.0,-0.0002814248437061906,0.007264206185936928,0.001032744417898357
25810,12335.0,85570.0,85570.0,0.007711493875831366,0.0020179005805402994,0.0028231937903910875
25811,12335.0,85573.0,85573.0,0.011554704047739506,0.0014032882172614336,0.007362264208495617
25812,12335.0,85577.0,85577.0,-0.0035610971972346306,0.0020624904427677393,0.0014171120710670948
25813,12336.0,85579.0,85579.0,-0.0018026911420747638,0.00015494342369493097,0.001876500085927546
25814,12336.0,85582.0,85582.0,-0.0022047951351851225,0.00845745112746954,0.006159606855362654
25815,12337.0,85585.0,85585.0,-0.0021675166208297014,0.007645668461918831,0.005732185672968626
25816,12337.0,85589.0,85589.0,-0.009780260734260082,-0.009591074660420418,-0.010212082415819168
25817,12338.0,85592.0,85592.0,-0.0016792591195553541,-0.0016161234816536307,-0.0001792313705664128
25818,12338.0,85595.0,85595.0,-0.0014400345971807837,0.007830549962818623,0.0063523114658892155
25819,12338.0,85598.0,85598.0,0.004024781286716461,0.009836597368121147,-0.0029215868562459946
25820,12339.0,85600.0,85600.0,-0.004999804776161909,0.0072170644998550415,0.0008205822668969631
25821,12339.0,85603.0,85603.0,-0.007179523818194866,0.017193632200360298,0.005459239706397057
25822,12340.0,85606.0,85606.0,0.01535459142178297,0.0051903072744607925,-0.0015931283123791218
25823,12340.0,85610.0,85610.0,-0.012973597273230553,0.003032900393009186,0.004376955796033144
25824,12341.0,85613.0,85613.0,-0.012689566239714622,0.004961076658219099,-0.0019387778593227267
25825,12341.0,85616.0,85616.0,-0.006200232543051243,0.01237698644399643,0.005517860874533653
25826,12341.0,85619.0,85619.0,0.009366377256810665,0.0012230419088155031,-0.005850711837410927
25827,12342.0,85622.0,85622.0,0.0027879232075065374,-0.0010930366115644574,0.0023098462261259556
25828,12342.0,85625.0,85625.0,-0.005481148138642311,0.005353096406906843,0.0023060208186507225
25829,12343.0,85628.0,85628.0,0.0028438223525881767,0.008182847872376442,-0.0020859071519225836
25830,12343.0,85631.0,85631.0,0.0019235026556998491,-0.0014494177885353565,-0.0013636188814416528
25831,12344.0,85634.0,85634.0,0.00957166776061058,0.006173963658511639,0.005800390150398016
25832,12344.0,85637.0,85637.0,0.005158889107406139,-0.004468834027647972,0.008847672492265701
25833,12345.0,85640.0,85640.0,0.0037094000726938248,0.0024951405357569456,-0.0002829759905580431
25834,12345.0,85643.0,85643.0,0.0019628654699772596,-0.005043353885412216,0.001958027482032776
25835,12345.0,85646.0,85646.0,-0.010290395468473434,-0.0061030457727611065,0.005946942139416933
25836,12346.0,85648.0,85648.0,0.008552291430532932,0.005822028499096632,-0.00672320369631052
25837,12347.0,85656.0,85656.0,0.0002765267563518137,-0.0008887443691492081,-0.003621892537921667
25838,12347.0,85658.0,85658.0,0.001777169993147254,-0.001202146289870143,-0.0006907425704412162
25839,12348.0,85661.0,85661.0,0.0003544025239534676,-0.0011799540370702744,-0.0029832518193870783
25840,12348.0,85664.0,85664.0,-0.002677313983440399,0.0026249622460454702,0.004940873943269253
25841,12348.0,85668.0,85668.0,0.002102424157783389,0.00018694413302000612,-0.0013166229473426938
25842,12350.0,85674.0,85674.0,0.0005440773093141615,0.0009457137784920633,0.00021230251877568662
25843,12350.0,85677.0,85677.0,0.00026395320310257375,-0.0021433953661471605,-0.00017770910926628858
25844,12350.0,85679.0,85679.0,0.005089090671390295,0.009959986433386803,-0.004922106396406889
25845,12351.0,85683.0,85683.0,-0.015944648534059525,0.005688078701496124,-0.00810986664146185
25846,12351.0,85686.0,85686.0,0.009015697985887527,0.0018990937387570739,0.0034228225704282522
25847,12352.0,85690.0,85690.0,-0.004477887414395809,-0.007158725988119841,-0.004924959968775511
25848,12352.0,85692.0,85692.0,-0.005924080032855272,-0.0015697628259658813,0.0006499018054455519
25849,12352.0,85695.0,85695.0,0.012539241462945938,0.010247718542814255,0.01825721003115177
25850,12353.0,85698.0,85698.0,0.002635435201227665,-0.0006347385351546109,0.0010226985905319452
25851,12354.0,85705.0,85705.0,0.00391774158924818,-0.004954952746629715,0.0045414874330163
25852,12354.0,85707.0,85707.0,-0.0028109869454056025,-0.0010123803513124585,0.00031361504807136953
25853,12355.0,85710.0,85710.0,0.0023514358326792717,-0.004463521763682365,-0.003944618161767721
25854,12355.0,85713.0,85713.0,0.00501570338383317,-0.00669559370726347,0.0035125042777508497
25855,12356.0,85716.0,85716.0,-0.012557318434119225,0.007630478125065565,0.009312721900641918
25856,12356.0,85719.0,85719.0,-0.003198058810085058,0.004311229567974806,-0.004051335621625185
25857,12356.0,85722.0,85722.0,0.002900657244026661,-0.010867287404835224,0.002520940965041518
25858,12358.0,85729.0,85729.0,-0.007317675277590752,-0.0036824236158281565,0.005273452959954739
25859,12358.0,85732.0,85732.0,-0.00347842276096344,0.00667601777240634,0.008609110489487648
25860,12358.0,85735.0,85735.0,-0.005236335564404726,-0.00016477103054057807,-0.0043114530853927135
25861,12359.0,85738.0,85738.0,0.020680280402302742,-0.004958497826009989,-0.012376355938613415
25862,12359.0,85742.0,85742.0,0.00030956330010667443,-0.0015091605018824339,-0.0032864895183593035
25863,12359.0,85744.0,85744.0,0.005798298865556717,0.002734083915129304,0.0038038294296711683
25864,12360.0,85747.0,85747.0,-0.002786599798128009,0.004925751592963934,0.010871555656194687
25865,12360.0,85750.0,85750.0,0.012099742889404297,0.0064558410085737705,0.011042802594602108
25866,12361.0,85753.0,85753.0,-0.021907122805714607,0.003642347175627947,0.002327956724911928
25867,12361.0,85756.0,85756.0,0.0007864168146625161,0.004403355997055769,0.002433348912745714
25868,12363.0,85763.0,85763.0,0.001025344361551106,0.00034840460284613073,0.0007809121743775904
25869,12364.0,85769.0,85769.0,0.0066032265312969685,0.00432848185300827,0.0008254804415628314
25870,12364.0,85772.0,85772.0,0.0011144587770104408,0.0007566054118797183,0.0005180666921660304
25871,12364.0,85775.0,85775.0,0.0017271045362576842,0.0011207289062440395,0.0005406293785199523
25872,12364.0,85778.0,85778.0,0.0009597145835869014,-0.001716305618174374,0.0016646601725369692
25873,12365.0,85781.0,85781.0,-0.0001454531739000231,-0.000490310718305409,0.000739137758500874
25874,12365.0,85784.0,85784.0,0.0009498075232841074,-0.0004094031755812466,0.0006993657443672419
25875,12366.0,85788.0,85788.0,0.0023517473600804806,0.004319434054195881,0.002264880109578371
25876,12366.0,85790.0,85790.0,-0.006512132007628679,-0.004005586728453636,0.0021876750979572535
25877,12366.0,85793.0,85793.0,0.008396260440349579,-0.007120933383703232,0.001462365034967661
25878,12367.0,85796.0,85796.0,-0.007500399369746447,-0.00016940440400503576,0.020599300041794777
25879,12367.0,85799.0,85799.0,0.0005707401433028281,0.002483910182490945,-0.0009742637048475444
25880,12368.0,85802.0,85802.0,-0.0006138146854937077,0.001229147776030004,-0.0005614100373350084
25881,12368.0,85805.0,85805.0,-0.0005615776171907783,0.00132152927108109,-0.00040602494846098125
25882,12369.0,85807.0,85807.0,0.003659306326881051,0.0034922282211482525,0.002199973911046982
25883,12369.0,85811.0,85811.0,0.004334063269197941,0.0023763561621308327,0.0010888093383982778
25884,12370.0,85814.0,85814.0,-0.008837390691041946,0.0005018878728151321,0.0019029099494218826
25885,12370.0,85817.0,85817.0,0.006869133561849594,-0.0029631599318236113,0.00428136857226491
25886,12370.0,85820.0,85820.0,0.003099374007433653,-0.00023888220312073827,-0.0013342656893655658
25887,12371.0,85823.0,85823.0,0.0033323464449495077,-0.00047469514538533986,-0.000797215907368809
25888,12371.0,85826.0,85826.0,0.001100056804716587,-0.00020365409727673978,-0.0005652056424878538
25889,12372.0,85829.0,85829.0,0.0013232857454568148,-0.0002307582035427913,-0.0005884066340513527
25890,12372.0,85832.0,85832.0,-0.0014271618565544486,0.004862450063228607,0.0021488002967089415
25891,12373.0,85835.0,85835.0,-0.002033054828643799,0.006036103703081608,0.0025470941327512264
25892,12373.0,85837.0,85837.0,-0.0019449610263109207,0.005867806263267994,0.0024798926897346973
25893,12373.0,85841.0,85841.0,0.00136635173112154,-0.004688368644565344,0.0039207227528095245
25894,12374.0,85844.0,85844.0,0.003804667852818966,0.0003300562675576657,-0.00046159926569089293
25895,12374.0,85848.0,85848.0,0.0023297895677387714,-0.009842870756983757,-0.0021334972698241472
25896,12377.0,85857.0,85857.0,0.009991142898797989,-0.005642038304358721,0.008917597122490406
25897,12377.0,85860.0,85860.0,0.009228372946381569,-0.005450486205518246,0.006861264817416668
25898,12377.0,85863.0,85863.0,-0.0018606324447318912,-0.0016663274727761745,0.00016002733900677413
25899,12377.0,85865.0,85865.0,-0.0008994882227852941,-0.0020729159004986286,-0.0008244806085713208
25900,12377.0,85869.0,85869.0,-0.0008848697179928422,-0.002069934271275997,-0.0006578426691703498
25901,12378.0,85872.0,85872.0,0.0009379722760058939,0.0002368156856391579,0.00012910456280224025
25902,12378.0,85875.0,85875.0,0.0004933374584652483,-0.0009745010756887496,-0.001820601406507194
25903,12379.0,85878.0,85878.0,0.0016839829040691257,-0.000174246946698986,-0.0012096093269065022
25904,12379.0,85880.0,85880.0,0.0005904719000682235,-0.0004196026420686394,-0.0011309144319966435
25905,12380.0,85884.0,85884.0,-0.007206651847809553,0.006080571096390486,0.018791478127241135
25906,12380.0,85886.0,85886.0,-0.006302512250840664,-0.0008744500810280442,-0.00018103561887983233
25907,12381.0,85890.0,85890.0,-0.003963417839258909,-0.0015217880718410015,0.003460848005488515
25908,12381.0,85893.0,85893.0,0.010539742186665535,0.0003435739199630916,-0.012785635888576508
25909,12381.0,85897.0,85897.0,-0.002594337798655033,0.002038505394011736,0.014563411474227905
25910,12382.0,85900.0,85900.0,-0.01211512554436922,0.007311447523534298,0.0001892991567729041
25911,12382.0,85903.0,85903.0,0.0031962234061211348,0.0022756673861294985,0.0016960304928943515
25912,12383.0,85906.0,85906.0,0.005470469128340483,-0.008857136592268944,0.005219476297497749
25913,12383.0,85908.0,85908.0,0.0016881017945706844,0.018762845546007156,0.011403040960431099
25914,12384.0,85912.0,85912.0,0.0001104666298488155,0.001690993900410831,0.0028123119845986366
25915,12384.0,85914.0,85914.0,-0.010610315017402172,-0.00965054426342249,0.009454155340790749
25916,12384.0,85917.0,85917.0,0.011261507868766785,-0.006176813971251249,-0.008648892864584923
25917,12385.0,85921.0,85921.0,-0.005862703081220388,0.011749139986932278,0.007474242243915796
25918,12385.0,85924.0,85924.0,0.005713335238397121,0.002257564337924123,0.004975397139787674
25919,12386.0,85927.0,85927.0,0.011019568890333176,-0.004191936459392309,0.0021730829030275345
25920,12386.0,85930.0,85930.0,0.005585356615483761,-0.000670691835694015,0.008350319229066372
25921,12387.0,85933.0,85933.0,0.007828354835510254,0.0007600995595566928,0.0003182293148711324
25922,12387.0,85936.0,85936.0,-0.003073417115956545,-0.0009460380533710122,0.0034520563203841448
25923,12388.0,85939.0,85939.0,-0.001968310447409749,0.0002707703970372677,0.003185884328559041
25924,12388.0,85942.0,85942.0,-0.0027780320961028337,0.008046919479966164,0.003963208757340908
25925,12388.0,85945.0,85945.0,0.006576075684279203,-0.009411951526999474,0.014932963997125626
25926,12389.0,85948.0,85948.0,-0.004504216834902763,0.015151995234191418,0.012414602562785149
25927,12389.0,85951.0,85951.0,-0.009379580616950989,0.003995537292212248,-0.0026767593808472157
25928,12390.0,85955.0,85955.0,0.01521312166005373,0.0010712710209190845,0.009819736704230309
25929,12390.0,85958.0,85958.0,0.0001186962253996171,-0.0006587005918845534,0.018389157950878143
25930,12391.0,85961.0,85961.0,-0.008973255753517151,0.014235315844416618,0.0003483407781459391
25931,12391.0,85964.0,85964.0,-0.00523955374956131,0.0012258520582690835,0.0018804393475875258
25932,12392.0,85968.0,85968.0,0.007015964947640896,0.0012066084891557693,0.0029711732640862465
25933,12392.0,85970.0,85970.0,0.012147567234933376,0.0015270971925929189,0.005354899447411299
25934,12392.0,85973.0,85973.0,0.005806960165500641,-0.0009637442417442799,0.02916182577610016
25935,12393.0,85975.0,85975.0,0.0034649756271392107,0.006570163648575544,-0.0014392222510650754
25936,12393.0,85979.0,85979.0,0.012255916371941566,0.002517226617783308,0.004044803325086832
25937,12394.0,85982.0,85982.0,0.000328980473568663,0.011213310062885284,-0.0013019564794376493
25938,12394.0,85985.0,85985.0,0.004528917837888002,0.003736005863174796,0.015452762134373188
25939,12395.0,85988.0,85988.0,0.006125444546341896,0.00040000013541430235,0.00285115884616971
25940,12395.0,85991.0,85991.0,-0.003425847040489316,-0.004368323367089033,0.015903539955615997
25941,12396.0,85998.0,85998.0,0.003542759921401739,0.00869176909327507,0.015366580337285995
25942,12396.0,86000.0,86000.0,0.004633347503840923,-0.0022427975200116634,0.00789552740752697
25943,12397.0,86003.0,86003.0,-0.007173365447670221,0.006584743969142437,-0.0007427298696711659
25944,12398.0,86009.0,86009.0,0.01187776867300272,0.013650953769683838,0.008471735753118992
25945,12398.0,86012.0,86012.0,-0.0014587005134671926,-0.007410258520394564,-0.0002909316390287131
25946,12399.0,86015.0,86015.0,0.012736760079860687,-0.005036812741309404,0.0015908044297248125
25947,12399.0,86018.0,86018.0,-0.0021782214753329754,0.016206132248044014,0.010392015799880028
25948,12399.0,86021.0,86021.0,0.0007955041946843266,-0.0009297899669036269,0.0007914481684565544
25949,12400.0,86024.0,86024.0,0.012021797709167004,-0.0005773728480562568,0.015226708725094795
25950,12401.0,86030.0,86030.0,-0.009898807853460312,-0.0016068104887381196,0.013073968701064587
25951,12401.0,86034.0,86034.0,-0.003108568722382188,0.00037626628181897104,0.00318698538467288
25952,12402.0,86037.0,86037.0,0.00042336771730333567,0.003993723541498184,0.0057053170166909695
25953,12403.0,86042.0,86042.0,0.00879545509815216,0.006950476672500372,0.007217988837510347
25954,12403.0,86045.0,86045.0,0.007911371067166328,0.00599369453266263,0.008253365755081177
25955,12403.0,86049.0,86049.0,0.008691098541021347,0.005680227652192116,0.0033157190773636103
25956,12404.0,86052.0,86052.0,-0.00010929272684734315,-0.0025787961203604937,0.0010144846746698022
25957,12404.0,86055.0,86055.0,0.000830759119708091,-0.002345284214243293,0.003896798240020871
25958,12405.0,86058.0,86058.0,-0.002243621274828911,0.003436512313783169,0.00223913905210793
25959,12405.0,86061.0,86061.0,0.005191796459257603,-0.0037384689785540104,0.0015560098690912127
25960,12406.0,86064.0,86064.0,0.002129661850631237,0.0024563209153711796,0.0037742899730801582
25961,12406.0,86066.0,86066.0,0.002436477690935135,0.0020585593301802874,0.002575503895059228
25962,12406.0,86070.0,86070.0,0.002020602347329259,0.003933698404580355,0.005356502253562212
25963,12407.0,86073.0,86073.0,0.0057666245847940445,0.002456953749060631,0.010664461180567741
25964,12407.0,86077.0,86077.0,-0.003541991813108325,-0.008182482793927193,0.0035611726343631744
25965,12408.0,86079.0,86079.0,-0.0011840657098218799,0.001252492773346603,0.005433258134871721
25966,12408.0,86082.0,86082.0,0.001953341532498598,-0.008272785693407059,0.002054448239505291
25967,12409.0,86085.0,86085.0,-0.0008437910582870245,0.0056959111243486404,0.001202646060846746
25968,12409.0,86088.0,86088.0,-0.00018653633014764637,0.003476458601653576,0.0013870263937860727
25969,12409.0,86091.0,86091.0,0.004245116841048002,0.0011169319041073322,0.0051167733035981655
25970,12411.0,86096.0,86096.0,0.002232423983514309,0.0005215958226472139,0.00012074581900378689
25971,12411.0,86100.0,86100.0,0.004076485987752676,-0.013227676041424274,-0.0009437022381462157
25972,12411.0,86103.0,86103.0,-0.0014259916497394443,0.00473493617027998,0.00330742378719151
25973,12412.0,86106.0,86106.0,0.0024990644305944443,-0.005571427755057812,0.01574699953198433
25974,12412.0,86109.0,86109.0,0.002380094490945339,-0.0006147457752376795,-0.0015391572378575802
25975,12413.0,86112.0,86112.0,-0.014117147773504257,0.0011091030901297927,-0.011340321972966194
25976,12413.0,86116.0,86116.0,0.012690355069935322,0.0014153702650219202,0.007829880341887474
25977,12413.0,86119.0,86119.0,0.007752432953566313,0.002728017745539546,0.006544709671288729
25978,12414.0,86123.0,86123.0,-0.009250899776816368,-0.005502650979906321,-0.015526248142123222
25979,12414.0,86126.0,86126.0,0.004561631940305233,0.014563923701643944,0.005384934600442648
25980,12415.0,86128.0,86128.0,0.001219256897456944,0.0003486491332296282,0.0011689054081216455
25981,12415.0,86131.0,86131.0,0.0012878533452749252,-0.0008268737001344562,-0.001355128362774849
25982,12417.0,86136.0,86136.0,0.0036986342165619135,-0.00013426464283838868,0.001558756921440363
25983,12417.0,86141.0,86141.0,0.0026160599663853645,0.0014033755287528038,0.0027537799905985594
25984,12418.0,86147.0,86147.0,0.007287312299013138,-0.011704632081091404,0.015942508354783058
25985,12418.0,86149.0,86149.0,0.0030625485815107822,0.004584955051541328,0.004341463558375835
25986,12418.0,86153.0,86153.0,-0.005079817026853561,-0.0007454774458892643,-0.003986401949077845
25987,12419.0,86156.0,86156.0,-0.003256874391809106,0.0002716215967666358,0.009454462677240372
25988,12419.0,86158.0,86158.0,-0.006501184776425362,-0.011904418468475342,-0.005222969688475132
25989,12420.0,86161.0,86161.0,0.000843494781292975,0.010171215981245041,-0.0020323307253420353
25990,12420.0,86164.0,86164.0,0.006612090393900871,-0.010588039644062519,-0.006865532137453556
25991,12421.0,86168.0,86168.0,0.003948722034692764,0.011755110695958138,0.012483377940952778
25992,12421.0,86171.0,86171.0,-0.00828209426254034,-0.0003146558010485023,-0.006790482439100742
25993,12421.0,86173.0,86173.0,-0.007561839185655117,0.0006741537363268435,-0.0031669889576733112
25994,12422.0,86176.0,86176.0,-0.0075095403008162975,0.0006754946080036461,-0.0033554837573319674
25995,12422.0,86180.0,86180.0,0.007802732288837433,0.0062080505304038525,0.0038237113039940596
25996,12423.0,86183.0,86183.0,-0.005817219614982605,0.0013288256013765931,0.006291498430073261
25997,12424.0,86190.0,86190.0,0.0008944207220338285,0.0014056975487619638,-0.0018906184704974294
25998,12424.0,86193.0,86193.0,-0.005864740815013647,0.003068119753152132,0.0037455898709595203
25999,12424.0,86195.0,86195.0,-0.005182627122849226,0.0028903954662382603,0.0031841492746025324
26000,12425.0,86199.0,86199.0,0.007293496746569872,0.0020274359267205,-0.006226331926882267
26001,12425.0,86201.0,86201.0,0.005820372607558966,0.008497859351336956,-0.003985437098890543
26002,12426.0,86204.0,86204.0,0.0016424182103946805,0.007231418043375015,0.0013821810716763139
26003,12426.0,86207.0,86207.0,0.00038241359288804233,0.0031860587187111378,0.0008763587102293968
26004,12427.0,86210.0,86210.0,0.0035997244995087385,0.0011314620496705174,0.0010202050907537341
26005,12428.0,86216.0,86216.0,-0.0006406615138985217,0.0031143745873123407,-0.0003097148146480322
26006,12428.0,86219.0,86219.0,-0.0008912262273952365,0.0021019827108830214,0.000747409590985626
26007,12430.0,86229.0,86229.0,0.0002793920284602791,0.0009015404502861202,-0.000705751939676702
26008,12431.0,86235.0,86235.0,-0.0005634684348478913,0.00024314499751199037,-0.000169493374414742
26009,12431.0,86238.0,86238.0,-0.0005116226966492832,-0.00033592130057513714,0.0004694812814705074
26010,12431.0,86240.0,86240.0,-0.005620716139674187,0.004241378046572208,-0.0026994766667485237
26011,12431.0,86244.0,86244.0,-0.016500044614076614,0.0033297589980065823,-0.004845860414206982
26012,12432.0,86246.0,86246.0,0.007179192267358303,0.005833556409925222,0.00923509243875742
26013,12432.0,86250.0,86250.0,0.0023543115239590406,0.006061922758817673,-0.0011997278779745102
26014,12433.0,86254.0,86254.0,-0.005098044406622648,0.007176569197326899,-0.001322531490586698
26015,12433.0,86256.0,86256.0,-0.003583992598578334,-0.006230034399777651,0.0007532448507845402
26016,12434.0,86259.0,86259.0,-0.000429262756370008,0.004939396400004625,-0.003846548032015562
26017,12434.0,86261.0,86261.0,0.0023839743807911873,-0.0022124696988612413,-0.001763960113748908
26018,12434.0,86265.0,86265.0,0.0020172297954559326,0.0031777098774909973,0.005444894544780254
26019,12435.0,86269.0,86269.0,0.004344287794083357,-0.011562753468751907,0.0031025607604533434
